Samples	SBS96A	SBS96B	SBS96C	SBS96D
TCGA-B6-A0WW-01A-11D-A10G-09	5	10	11	6
TCGA-B6-A0WX-01A-11D-A10G-09	0	20	16	4
TCGA-B6-A0WY-01A-11D-A10G-09	2	15	7	4
TCGA-B6-A0WZ-01A-11D-A10G-09	54	5	12	6
TCGA-B6-A0X0-01A-21D-A10Y-09	0	5	12	5
TCGA-B6-A0X1-01A-11D-A10G-09	18	17	35	3
TCGA-B6-A0X4-01A-11D-A10G-09	0	0	11	12
TCGA-B6-A0X5-01A-21D-A10G-09	6	11	7	20
TCGA-B6-A1KC-01B-11D-A159-09	0	24	0	4
TCGA-B6-A1KF-01A-11D-A13L-09	5	18	21	6
TCGA-B6-A1KI-01A-11D-A14K-09	0	20	0	0
TCGA-B6-A1KN-01A-11D-A13L-09	3	18	28	9
TCGA-B6-A2IU-01A-32D-A19T-09	11	26	0	0
TCGA-B6-A401-01A-11D-A23C-09	1	14	4	3
TCGA-B6-A409-01A-11D-A243-09	9	20	17	4
TCGA-B6-A40B-01A-11D-A23C-09	13	19	18	0
TCGA-B6-A40C-01A-11D-A23C-09	3	26	10	3
TCGA-BH-A0AU-01A-11D-A12Q-09	2	11	6	0
TCGA-BH-A0AV-01A-31D-A10Y-09	11	20	32	3
TCGA-BH-A0AW-01A-11W-A071-09	82	40	25	19
TCGA-BH-A0AY-01A-21W-A019-09	12	26	36	11
TCGA-BH-A0AZ-01A-21D-A12Q-09	12	8	35	0
TCGA-BH-A0B0-01A-21D-A10Y-09	52	0	0	13
TCGA-BH-A0B1-01A-12W-A071-09	4	39	48	2
TCGA-BH-A0B3-01A-11W-A071-09	7	22	19	1
TCGA-BH-A0B4-01A-11W-A019-09	11	16	43	3
TCGA-BH-A0B5-01A-11D-A12Q-09	48	12	0	0
TCGA-BH-A0B6-01A-11D-A19Y-09	887	12	20	29
TCGA-BH-A0B7-01A-12D-A10Y-09	5	11	9	6
TCGA-BH-A0B8-01A-21W-A071-09	14	28	40	2
TCGA-BH-A0B9-01A-11W-A071-09	8	15	13	2
TCGA-BH-A0BA-01A-11W-A071-09	13	18	20	3
TCGA-BH-A0BC-01A-22D-A099-09	9	16	6	2
TCGA-BH-A0BD-01A-11W-A050-09	4	12	7	0
TCGA-BH-A0BF-01A-21D-A12Q-09	2	10	13	3
TCGA-BH-A0BG-01A-11D-A10Y-09	6	14	11	0
TCGA-BH-A0BJ-01A-11W-A071-09	3	5	25	1
TCGA-BH-A0BL-01A-11D-A10Y-09	3	13	37	6
TCGA-BH-A0BM-01A-11W-A071-09	10	15	26	0
TCGA-BH-A0BO-01A-23D-A12B-09	4	19	2	1
TCGA-BH-A0BP-01A-11D-A10Y-09	42	41	41	17
TCGA-BH-A0BQ-01A-21D-A10Y-09	3	15	4	3
TCGA-BH-A0BR-01A-21W-A12T-09	20	21	6	9
TCGA-BH-A0BS-01A-11D-A12Q-09	2	11	0	0
TCGA-BH-A0BT-01A-11D-A12Q-09	4	26	0	6
TCGA-BH-A0BV-01A-11W-A019-09	6	11	13	1
TCGA-BH-A0BW-01A-11D-A10Y-09	7	26	45	4
TCGA-BH-A0BZ-01A-31D-A12Q-09	28	44	131	11
TCGA-BH-A0C0-01A-21W-A071-09	7	16	68	7
TCGA-BH-A0C1-01B-11D-A12B-09	4	30	4	2
TCGA-BH-A0C3-01A-21D-A12Q-09	0	7	7	1
TCGA-BH-A0C7-01B-11D-A10Y-09	0	33	18	4
TCGA-BH-A0DD-01A-31D-A12Q-09	0	20	0	0
TCGA-BH-A0DE-01A-11D-A10Y-09	2	10	14	0
TCGA-BH-A0DG-01A-21D-A12Q-09	5	1	14	6
TCGA-BH-A0DH-01A-11D-A099-09	13	23	4	3
TCGA-BH-A0DI-01A-21D-A12Q-09	14	14	12	0
TCGA-BH-A0DK-01A-21W-A071-09	9	24	49	3
TCGA-BH-A0DL-01A-11D-A10Y-09	10	35	2	4
TCGA-BH-A0DO-01B-11D-A12B-09	7	12	4	3
TCGA-BH-A0DP-01A-21W-A071-09	6	7	26	5
TCGA-BH-A0DQ-01A-11D-A099-09	2	20	9	1
TCGA-BH-A0DS-01A-11W-A071-09	6	29	25	6
TCGA-BH-A0DT-01A-21D-A12B-09	4	9	0	0
TCGA-BH-A0DV-01A-21D-A12Q-09	3	0	7	0
TCGA-BH-A0DX-01A-11D-A10Y-09	30	22	8	4
TCGA-BH-A0DZ-01A-11W-A019-09	284	6	9	19
TCGA-BH-A0E0-01A-11W-A071-09	1	27	8	3
TCGA-BH-A0E1-01A-11W-A071-09	11	18	3	3
TCGA-BH-A0E2-01A-11W-A071-09	2	23	25	2
TCGA-BH-A0E7-01A-11W-A050-09	0	21	17	0
TCGA-BH-A0E9-01B-11D-A10Y-09	1	15	8	1
TCGA-BH-A0EA-01A-11D-A10Y-09	3	8	9	3
TCGA-BH-A0EB-01A-11W-A050-09	6	27	20	0
TCGA-BH-A0EE-01A-11W-A050-09	50	37	32	27
TCGA-BH-A0EI-01A-11D-A10Y-09	0	17	0	0
TCGA-BH-A0GY-01A-11W-A071-09	2	23	28	3
TCGA-BH-A0GZ-01A-11W-A071-09	5	8	17	2
TCGA-BH-A0H0-01A-11W-A071-09	3	6	17	1
TCGA-BH-A0H3-01A-11D-A12Q-09	0	8	5	0
TCGA-BH-A0H5-01A-21D-A10Y-09	101	3	8	20
TCGA-BH-A0H6-01A-21W-A071-09	0	19	7	0
TCGA-BH-A0H7-01A-13W-A071-09	15	36	20	8
TCGA-BH-A0H9-01A-11W-A071-09	9	13	23	4
TCGA-BH-A0HA-01A-11D-A12Q-09	25	260	0	14
TCGA-BH-A0HB-01A-11W-A071-09	6	19	7	8
TCGA-BH-A0HF-01A-11W-A071-09	225	550	501	29
TCGA-BH-A0HI-01A-11D-A099-09	5	17	2	4
TCGA-BH-A0HK-01A-11W-A071-09	68	45	12	3
TCGA-BH-A0HL-01A-11W-A050-09	4	17	15	4
TCGA-BH-A0HN-01A-11D-A099-09	2	9	8	3
TCGA-BH-A0HO-01A-11W-A050-09	0	6	11	5
TCGA-BH-A0HP-01A-12D-A099-09	229	19	3	25
TCGA-BH-A0HQ-01A-11W-A050-09	8	21	13	3
TCGA-BH-A0HU-01A-11W-A050-09	2	8	23	3
TCGA-BH-A0HW-01A-11W-A050-09	0	29	0	2
TCGA-BH-A0HX-01A-21W-A071-09	17	20	44	3
TCGA-BH-A0HY-01A-11W-A071-09	5	26	22	11
TCGA-BH-A0RX-01A-21D-A099-09	3	28	0	7
TCGA-BH-A0W3-01A-11D-A10G-09	3	10	9	0
TCGA-BH-A0W4-01A-11D-A10G-09	5	11	8	7
TCGA-BH-A0W5-01A-11D-A10G-09	0	14	0	6
TCGA-BH-A0W7-01A-11D-A10Y-09	214	0	0	0
TCGA-BH-A0WA-01A-11D-A10G-09	16	24	55	1
TCGA-BH-A18F-01A-11D-A12B-09	12	22	8	8
TCGA-BH-A18G-01A-11D-A12B-09	0	1135	0	69
TCGA-BH-A18H-01A-11D-A12B-09	9	13	19	2
TCGA-BH-A18I-01A-11D-A12B-09	3	16	0	4
TCGA-BH-A18J-01A-11D-A12B-09	66	11	6	2
TCGA-BH-A18K-01A-11D-A12B-09	22	9	16	2
TCGA-BH-A18L-01A-32D-A12B-09	1	22	17	8
TCGA-BH-A18M-01A-11D-A12B-09	2	7	5	1
TCGA-BH-A18N-01A-11D-A12B-09	0	34	0	0
TCGA-BH-A18P-01A-11D-A12B-09	269	25	1	22
TCGA-BH-A18Q-01A-12D-A12B-09	8	14	57	0
TCGA-BH-A18R-01A-11D-A12B-09	5	7	18	1
TCGA-BH-A18S-01A-11D-A12B-09	1	9	16	3
TCGA-BH-A18T-01A-11D-A12B-09	13	8	56	3
TCGA-BH-A18U-01A-21D-A12B-09	66	41	20	4
TCGA-BH-A18V-01A-11D-A12B-09	83	6	89	9
TCGA-BH-A1EN-01A-11D-A17G-09	5	39	14	6
TCGA-BH-A1EO-01A-11D-A135-09	2	27	3	5
TCGA-BH-A1ES-01A-11D-A135-09	0	0	11	3
TCGA-BH-A1ET-01A-11D-A135-09	1	12	5	4
TCGA-BH-A1EU-01A-11D-A135-09	1	8	7	1
TCGA-BH-A1EV-01A-11D-A135-09	42	25	2	22
TCGA-BH-A1EW-01A-11D-A135-09	2	5	3	1
TCGA-BH-A1EX-01A-11D-A13L-09	0	12	0	4
TCGA-BH-A1EY-01A-11D-A13L-09	12	21	7	7
TCGA-BH-A1F0-01A-11D-A135-09	8	16	44	7
TCGA-BH-A1F2-01A-31D-A13L-09	10	34	6	3
TCGA-BH-A1F5-01A-12D-A13L-09	4	15	11	4
TCGA-BH-A1F6-01A-11D-A13L-09	4	21	14	0
TCGA-BH-A1F8-01A-11D-A13L-09	106	24	12	13
TCGA-BH-A1FC-01A-11D-A13L-09	24	39	22	7
TCGA-BH-A1FD-01A-11W-A14Q-09	1	22	15	1
TCGA-BH-A1FE-01A-11D-A13L-09	5	4	7	4
TCGA-BH-A1FG-01A-11D-A13L-09	1	8	5	2
TCGA-BH-A1FH-01A-12D-A13L-09	0	14	7	0
TCGA-BH-A1FJ-01A-11D-A13L-09	1	17	13	1
TCGA-BH-A1FL-01A-11D-A13L-09	2	5	13	1
TCGA-BH-A1FM-01A-11D-A13L-09	15	20	11	6
TCGA-BH-A1FN-01A-11D-A13L-09	59	16	47	0
TCGA-BH-A1FR-01A-11D-A13L-09	2	8	3	1
TCGA-BH-A1FU-01A-11D-A14G-09	16	27	41	11
TCGA-BH-A201-01A-11D-A14K-09	2	10	4	5
TCGA-BH-A202-01A-11D-A14K-09	2	11	11	4
TCGA-BH-A203-01A-12D-A167-09	13	37	13	9
TCGA-BH-A204-01A-11D-A159-09	0	14	13	7
TCGA-BH-A208-01A-11D-A159-09	30	17	21	3
TCGA-BH-A209-01A-11D-A17G-09	74	7	15	9
TCGA-BH-A28Q-01A-11D-A16D-09	0	24	0	0
TCGA-BH-A2L8-01A-11D-A18P-09	472	0	0	0
TCGA-BH-A42U-01A-12D-A243-09	8	0	13	2
TCGA-BH-A42V-01A-11D-A243-09	24	9	8	1
TCGA-BH-A5IZ-01A-11D-A27P-09	8	19	50	0
TCGA-BH-A5J0-01A-11D-A27P-09	38	20	10	6
TCGA-BH-A6R8-01A-21D-A33E-09	4	18	7	6
TCGA-BH-A6R9-01A-21D-A32I-09	0	3	10	3
TCGA-BH-A8FY-01A-11D-A36J-09	4	16	29	0
TCGA-BH-A8FZ-01A-11D-A351-09	7	15	38	5
TCGA-BH-A8G0-01A-11D-A351-09	0	10	5	1
TCGA-BH-AB28-01A-31D-A41F-09	5	22	5	1
TCGA-C8-A12K-01A-21D-A10Y-09	46	26	68	1
TCGA-C8-A12L-01A-11D-A10Y-09	3	22	42	2
TCGA-C8-A12M-01A-11D-A135-09	0	33	16	13
TCGA-C8-A12N-01A-11D-A10Y-09	4	17	1	2
TCGA-C8-A12O-01A-11D-A10Y-09	0	26	0	7
TCGA-C8-A12P-01A-11D-A10Y-09	91	37	29	9
TCGA-C8-A12Q-01A-11D-A10Y-09	64	16	11	14
TCGA-C8-A12T-01A-11D-A10Y-09	130	21	11	4
TCGA-C8-A12U-01A-11D-A10Y-09	7	39	0	0
TCGA-C8-A12V-01A-11D-A10Y-09	2	12	29	3
TCGA-C8-A12W-01A-11D-A10Y-09	2	38	4	12
TCGA-C8-A12X-01A-11D-A10Y-09	1	35	10	4
TCGA-C8-A12Y-01A-11D-A12B-09	5	34	0	4
TCGA-C8-A12Z-01A-11D-A10Y-09	22	22	0	0
TCGA-C8-A130-01A-31D-A10Y-09	6	31	0	3
TCGA-C8-A131-01A-11D-A10Y-09	5	14	22	10
TCGA-C8-A132-01A-31D-A10Y-09	30	19	21	0
TCGA-C8-A133-01A-32D-A12B-09	1	3	20	3
TCGA-C8-A134-01A-11D-A10Y-09	2	18	65	7
TCGA-C8-A135-01A-11D-A10Y-09	5	38	9	8
TCGA-C8-A137-01A-11D-A10Y-09	11	15	5	9
TCGA-C8-A138-01A-11D-A10Y-09	0	21	19	7
TCGA-C8-A1HE-01A-11D-A188-09	24	14	13	1
TCGA-C8-A1HF-01A-11D-A135-09	14	14	2	4
TCGA-C8-A1HG-01A-11D-A135-09	8	24	13	0
TCGA-C8-A1HI-01A-11D-A135-09	9	30	10	2
TCGA-C8-A1HJ-01A-11D-A13L-09	7	16	71	5
TCGA-C8-A1HK-01A-21D-A13L-09	19	13	14	9
TCGA-C8-A1HL-01A-11D-A135-09	0	26	0	0
TCGA-C8-A1HM-01A-12D-A135-09	295	27	27	3
TCGA-C8-A1HN-01A-11D-A135-09	1	25	18	2
TCGA-C8-A1HO-01A-11D-A13L-09	3	15	11	1
TCGA-C8-A26V-01A-11D-A16D-09	42	23	7	4
TCGA-C8-A26W-01A-11D-A16D-09	24	5	10	7
TCGA-C8-A26X-01A-31D-A16D-09	5	24	27	7
TCGA-C8-A26Y-01A-11D-A16D-09	561	3	110	24
TCGA-C8-A26Z-01A-11D-A16D-09	1	29	11	5
TCGA-C8-A273-01A-11D-A16D-09	0	5	5	4
TCGA-C8-A274-01A-11D-A16D-09	149	25	13	6
TCGA-C8-A275-01A-21D-A16D-09	77	20	11	2
TCGA-C8-A278-01A-11D-A167-09	10	16	9	5
TCGA-C8-A27A-01A-11D-A167-09	7	12	7	5
TCGA-C8-A27B-01A-11D-A167-09	74	7	53	2
TCGA-C8-A3M7-01A-12D-A21Q-09	98	26	15	15
TCGA-C8-A3M8-01A-11D-A20S-09	7	32	0	0
TCGA-C8-A8HP-01A-11D-A36J-09	159	22	0	16
TCGA-C8-A8HQ-01A-11D-A36J-09	212	21	1	32
TCGA-C8-A8HR-01A-11D-A36J-09	9	22	18	0
TCGA-C8-A9FZ-01A-11D-A41F-09	1	16	5	1
TCGA-D8-A13Y-01A-11D-A10Y-09	19	21	24	3
TCGA-D8-A13Z-01A-11D-A10Y-09	7	26	47	7
TCGA-D8-A140-01A-11D-A10Y-09	21	40	25	8
TCGA-D8-A141-01A-11D-A10Y-09	0	3	5	0
TCGA-D8-A142-01A-11D-A10Y-09	11	60	54	5
TCGA-D8-A143-01A-11D-A10Y-09	4	18	24	0
TCGA-D8-A145-01A-11D-A10Y-09	4	33	0	0
TCGA-D8-A146-01A-31D-A10Y-09	5	20	5	8
TCGA-D8-A147-01A-11D-A10Y-09	48	12	94	2
TCGA-D8-A1J8-01A-11D-A13L-09	451	244	0	60
TCGA-D8-A1J9-01A-11D-A13L-09	173	0	0	26
TCGA-D8-A1JA-01A-11D-A13L-09	933	0	0	0
TCGA-D8-A1JB-01A-11D-A13L-09	7	10	21	2
TCGA-D8-A1JC-01A-11D-A13L-09	52	20	11	12
TCGA-D8-A1JD-01A-11D-A13L-09	18	14	55	5
TCGA-D8-A1JE-01A-11D-A13L-09	3	21	9	0
TCGA-D8-A1JF-01A-11D-A13L-09	4	26	8	5
TCGA-D8-A1JG-01B-11D-A13L-09	9	39	28	59
TCGA-D8-A1JH-01A-11D-A188-09	3	9	11	1
TCGA-D8-A1JI-01A-11D-A13L-09	1	13	15	1
TCGA-D8-A1JJ-01A-31D-A14K-09	36	22	7	6
TCGA-D8-A1JK-01A-11D-A13L-09	27	37	109	14
TCGA-D8-A1JL-01A-11D-A13L-09	10	17	76	11
TCGA-D8-A1JM-01A-11D-A13L-09	3	14	24	4
TCGA-D8-A1JN-01A-11D-A13L-09	105	12	13	29
TCGA-D8-A1JP-01A-11D-A13L-09	10	6	88	3
TCGA-D8-A1JS-01A-11D-A13L-09	2	14	1	1
TCGA-D8-A1JT-01A-31D-A13L-09	1	20	15	1
TCGA-D8-A1JU-01A-11D-A13L-09	1	7	7	1
TCGA-D8-A1X5-01A-11D-A14G-09	3	17	18	8
TCGA-D8-A1X6-01A-11D-A14K-09	3	26	0	4
TCGA-D8-A1X7-01A-11D-A14K-09	3	13	8	1
TCGA-D8-A1X8-01A-11D-A14K-09	3	11	31	3
TCGA-D8-A1X9-01A-12D-A159-09	5	15	65	3
TCGA-D8-A1XA-01A-11D-A14G-09	2	15	7	0
TCGA-D8-A1XB-01A-11D-A14G-09	6	22	4	3
TCGA-D8-A1XC-01A-11D-A14G-09	4	24	1	3
TCGA-D8-A1XF-01A-11D-A14G-09	3	19	15	10
TCGA-D8-A1XG-01A-11D-A14G-09	0	10	14	3
TCGA-D8-A1XJ-01A-11D-A14K-09	26	33	19	11
TCGA-D8-A1XK-01A-21D-A14K-09	0	680	337	0
TCGA-D8-A1XL-01A-11D-A14K-09	7	18	55	6
TCGA-D8-A1XM-01A-21D-A14K-09	20	14	7	15
TCGA-D8-A1XO-01A-11D-A14K-09	6	8	6	0
TCGA-D8-A1XQ-01A-11D-A14K-09	31	522	215	24
TCGA-D8-A1XR-01A-11D-A14K-09	3	23	0	0
TCGA-D8-A1XS-01A-11D-A14K-09	5	4	10	6
TCGA-D8-A1XT-01A-11D-A14K-09	5	17	11	3
TCGA-D8-A1XU-01A-11D-A14K-09	10	9	7	0
TCGA-D8-A1XV-01A-11D-A14K-09	4	18	10	0
TCGA-D8-A1XW-01A-11D-A14K-09	12	12	68	3
TCGA-D8-A1XY-01A-11D-A14K-09	6	31	8	3
TCGA-D8-A1XZ-01A-11D-A14K-09	8	51	10	7
TCGA-D8-A1Y0-01A-11D-A14K-09	10	11	36	4
TCGA-D8-A1Y1-01A-21D-A14K-09	12	171	0	11
TCGA-D8-A1Y2-01A-11D-A159-09	7	10	1	1
TCGA-D8-A1Y3-01A-11D-A159-09	1	32	15	6
TCGA-D8-A27E-01A-11D-A16D-09	1	1	7	2
TCGA-D8-A27F-01A-11D-A16D-09	7	16	38	2
TCGA-D8-A27G-01A-11D-A16D-09	845	0	0	50
TCGA-D8-A27I-01A-11D-A16D-09	6	11	10	4
TCGA-D8-A27K-01A-11D-A16D-09	1	13	6	1
TCGA-D8-A27L-01A-11D-A16D-09	15	11	9	3
TCGA-D8-A27M-01A-11D-A16D-09	10	19	24	10
TCGA-D8-A27N-01A-11D-A16D-09	4	30	11	2
TCGA-D8-A27P-01A-11D-A16D-09	2	14	10	1
TCGA-D8-A27R-01A-11D-A16D-09	2	8	16	4
TCGA-D8-A27T-01A-11D-A16D-09	3	13	3	1
TCGA-D8-A27V-01A-12D-A17D-09	163	8	18	14
TCGA-D8-A27W-01A-11D-A16D-09	5	33	1	3
TCGA-D8-A3Z6-01A-11D-A23C-09	2	15	6	2
TCGA-D8-A4Z1-01A-21D-A25Q-09	41	5	8	4
TCGA-D8-A73U-01A-11D-A33E-09	118	19	5	11
TCGA-D8-A73W-01A-22D-A351-09	3	27	9	1
TCGA-D8-A73X-01A-11D-A32I-09	5	22	7	4
TCGA-E2-A10A-01A-21D-A10Y-09	3	6	11	0
TCGA-E2-A10C-01A-21D-A10M-09	344	0	0	26
TCGA-E2-A14N-01A-31D-A135-09	11	9	51	7
TCGA-E2-A14O-01A-31D-A10Y-09	1	18	2	7
TCGA-E2-A14P-01A-31D-A12B-09	21	37	19	14
TCGA-E2-A14Q-01A-11D-A12B-09	6	21	5	1
TCGA-E2-A14R-01A-11D-A10Y-09	15	22	68	7
TCGA-E2-A14T-01A-11D-A10Y-09	5	23	4	4
TCGA-E2-A14V-01A-11D-A12B-09	32	32	28	12
TCGA-E2-A14W-01A-11D-A12B-09	9	12	53	4
TCGA-E2-A14X-01A-11D-A10Y-09	5	20	3	7
TCGA-E2-A14Y-01A-21D-A12B-09	21	14	0	0
TCGA-E2-A14Z-01A-11D-A10Y-09	17	13	30	10
TCGA-E2-A150-01A-11D-A12B-09	3	24	30	11
TCGA-E2-A152-01A-11D-A12B-09	94	11	15	13
TCGA-E2-A153-01A-12D-A12B-09	3	16	1	2
TCGA-E2-A154-01A-11D-A10Y-09	1	16	18	7
TCGA-E2-A155-01A-11D-A12B-09	13	36	16	5
TCGA-E2-A156-01A-11D-A12B-09	4	7	9	1
TCGA-E2-A158-01A-11D-A12B-09	2	13	58	4
TCGA-E2-A159-01A-11D-A10Y-09	120	21	0	0
TCGA-E2-A15A-01A-11D-A12B-09	1	17	34	1
TCGA-E2-A15C-01A-31D-A12B-09	1	30	3	2
TCGA-E2-A15D-01A-11D-A10Y-09	0	20	0	4
TCGA-E2-A15E-01A-11D-A12B-09	4	21	11	1
TCGA-E2-A15G-01A-11D-A12B-09	7	21	24	5
TCGA-E2-A15H-01A-11D-A12B-09	0	31	0	0
TCGA-E2-A15I-01A-21D-A135-09	5	14	10	2
TCGA-E2-A15J-01A-11D-A12Q-09	0	13	9	0
TCGA-E2-A15K-01A-11D-A12Q-09	4	24	15	4
TCGA-E2-A15L-01A-11D-A12B-09	3	21	3	2
TCGA-E2-A15M-01A-11D-A12B-09	27	46	29	5
TCGA-E2-A15O-01A-11D-A10Y-09	0	16	14	2
TCGA-E2-A15P-01A-11D-A10Y-09	0	21	0	0
TCGA-E2-A15R-01A-11D-A10Y-09	4	28	2	4
TCGA-E2-A15S-01A-11D-A10Y-09	7	16	27	0
TCGA-E2-A15T-01A-11D-A10Y-09	2	22	11	1
TCGA-E2-A1AZ-01A-11D-A12Q-09	15	3	23	13
TCGA-E2-A1B0-01A-11D-A12Q-09	7	25	12	5
TCGA-E2-A1B1-01A-21D-A12Q-09	22	18	13	1
TCGA-E2-A1B4-01A-11D-A12Q-09	7	8	16	5
TCGA-E2-A1B5-01A-21D-A12Q-09	14	10	4	3
TCGA-E2-A1B6-01A-31D-A12Q-09	0	15	27	0
TCGA-E2-A1BC-01A-11D-A14G-09	3	19	14	0
TCGA-E2-A1BD-01A-11D-A12Q-09	0	31	0	6
TCGA-E2-A1IE-01A-11D-A188-09	0	16	13	0
TCGA-E2-A1IF-01A-11D-A142-09	0	7	8	2
TCGA-E2-A1IG-01A-11D-A142-09	2	27	8	5
TCGA-E2-A1IH-01A-11D-A188-09	33	16	11	4
TCGA-E2-A1II-01A-11D-A142-09	1	11	15	2
TCGA-E2-A1IJ-01A-11D-A142-09	0	0	13	0
TCGA-E2-A1IK-01A-11D-A17G-09	1	4	3	4
TCGA-E2-A1IL-01A-11D-A14G-09	0	13	13	4
TCGA-E2-A1IN-01A-11D-A13L-09	138	0	47	0
TCGA-E2-A1IO-01A-11D-A142-09	1	4	5	1
TCGA-E2-A1IU-01A-11D-A14G-09	9	5	8	6
TCGA-E2-A1L6-01A-11D-A13L-09	1	5	10	6
TCGA-E2-A1L7-01A-11D-A142-09	1	10	45	5
TCGA-E2-A1L8-01A-11D-A13L-09	5	14	11	0
TCGA-E2-A1L9-01A-11D-A13L-09	1	15	8	3
TCGA-E2-A1LA-01A-11D-A142-09	10	20	51	4
TCGA-E2-A1LB-01A-11D-A142-09	21	9	17	5
TCGA-E2-A1LG-01A-21D-A14K-09	144	11	5	7
TCGA-E2-A1LH-01A-11D-A14G-09	47	24	105	7
TCGA-E2-A1LI-01A-12D-A159-09	10	1	8	1
TCGA-E2-A1LK-01A-21D-A14G-09	3	31	0	7
TCGA-E2-A1LL-01A-11D-A142-09	5	13	46	2
TCGA-E2-A1LS-01A-12D-A159-09	2	16	40	4
TCGA-E2-A2P6-01A-11D-A19Y-09	99	30	5	9
TCGA-E2-A56Z-01A-12D-A29N-09	0	33	0	5
TCGA-E2-A570-01A-11D-A29N-09	0	21	0	0
TCGA-E2-A572-01A-13D-A31U-09	2	18	0	0
TCGA-E2-A573-01A-11D-A29N-09	5	17	30	2
TCGA-E2-A574-01A-11D-A29N-09	59	32	18	12
TCGA-E2-A576-01A-11D-A31U-09	1	33	11	8
TCGA-E2-A9RU-01A-11D-A41F-09	18	45	4	11
TCGA-E9-A1N3-01A-12D-A159-09	3	4	17	2
TCGA-E9-A1N4-01A-11D-A14K-09	9	11	6	4
TCGA-E9-A1N5-01A-11D-A14G-09	17	10	12	3
TCGA-E9-A1N8-01A-11D-A142-09	0	0	21	7
TCGA-E9-A1N9-01A-11D-A14G-09	5	17	30	7
TCGA-E9-A1NA-01A-11D-A142-09	18	16	57	10
TCGA-E9-A1NC-01A-12W-A16L-09	17	31	133	0
TCGA-E9-A1ND-01A-11D-A142-09	20	40	40	0
TCGA-E9-A1NE-01A-21D-A14K-09	2	8	35	3
TCGA-E9-A1NF-01A-11D-A14G-09	16	14	20	6
TCGA-E9-A1NG-01A-21D-A14K-09	1	3	15	1
TCGA-E9-A1NH-01A-11D-A14G-09	2	13	10	2
TCGA-E9-A1NI-01A-11W-A16H-09	0	18	107	0
TCGA-E9-A1QZ-01A-21D-A167-09	0	8	9	0
TCGA-E9-A1R0-01A-22D-A16D-09	10	20	0	2
TCGA-E9-A1R2-01A-11D-A14G-09	11	16	18	2
TCGA-E9-A1R3-01A-31D-A14K-09	3	4	10	3
TCGA-E9-A1R4-01A-21D-A14G-09	61	20	32	7
TCGA-E9-A1R5-01A-11D-A14K-09	4	18	12	4
TCGA-E9-A1R6-01A-11D-A14G-09	1	17	10	9
TCGA-E9-A1R7-01A-11D-A14K-09	9	17	22	0
TCGA-E9-A1RA-01A-11D-A14G-09	5	11	7	0
TCGA-E9-A1RB-01A-11D-A17G-09	0	18	13	0
TCGA-E9-A1RC-01A-11D-A159-09	1	25	17	2
TCGA-E9-A1RD-01A-11D-A159-09	7	7	6	1
TCGA-E9-A1RE-01A-11D-A159-09	3	29	13	2
TCGA-E9-A1RF-01A-11D-A159-09	16	33	84	7
TCGA-E9-A1RG-01A-11D-A14G-09	5	12	15	2
TCGA-E9-A1RH-01A-21D-A167-09	14	36	36	10
TCGA-E9-A1RI-01A-11D-A167-09	4	4	5	2
TCGA-E9-A226-01A-21D-A159-09	26	13	7	8
TCGA-E9-A227-01A-11D-A159-09	3	0	12	0
TCGA-E9-A228-01A-31D-A159-09	12	32	0	0
TCGA-E9-A229-01A-31D-A17G-09	3	14	1	3
TCGA-E9-A22A-01A-11D-A159-09	11	7	13	0
TCGA-E9-A22B-01A-11D-A159-09	12	20	21	6
TCGA-E9-A22D-01A-11D-A159-09	0	19	0	9
TCGA-E9-A22E-01A-11D-A159-09	31	14	75	5
TCGA-E9-A22G-01A-11D-A159-09	8	16	70	0
TCGA-E9-A22H-01A-11D-A159-09	2	8	6	3
TCGA-E9-A243-01A-21D-A167-09	15	14	41	3
TCGA-E9-A244-01A-11D-A167-09	6	35	61	1
TCGA-E9-A245-01A-22D-A16D-09	1	3	21	3
TCGA-E9-A247-01A-11D-A167-09	4	39	4	4
TCGA-E9-A248-01A-11D-A167-09	1	15	1	1
TCGA-E9-A249-01A-11D-A167-09	1	9	6	1
TCGA-E9-A24A-01A-11D-A167-09	0	14	0	8
TCGA-E9-A295-01A-11D-A16D-09	4	32	34	10
TCGA-E9-A2JS-01A-11D-A17W-09	2	40	17	9
TCGA-E9-A2JT-01A-22D-A18P-09	14	1	3	3
TCGA-E9-A3HO-01A-11D-A20S-09	9	10	36	0
TCGA-E9-A3QA-01A-61D-A228-09	26	0	32	0
TCGA-E9-A3X8-01A-31D-A22X-09	9	13	13	0
TCGA-E9-A54Y-01A-11D-A25Q-09	10	16	15	5
TCGA-E9-A5FK-01A-11D-A27P-09	2	16	8	0
TCGA-E9-A5FL-01A-11D-A27P-09	15	18	58	6
TCGA-E9-A5UO-01A-11D-A28B-09	0	20	7	0
TCGA-E9-A6HE-01A-11D-A31U-09	0	18	0	0
TCGA-EW-A1IW-01A-11D-A13L-09	58	27	15	1
TCGA-EW-A1IX-01A-12D-A142-09	21	2	13	2
TCGA-EW-A1IY-01A-11D-A188-09	12	9	5	10
TCGA-EW-A1IZ-01A-11D-A188-09	0	328	0	36
TCGA-EW-A1J1-01A-11D-A188-09	0	10	9	3
TCGA-EW-A1J2-01A-21D-A13L-09	1	20	4	6
TCGA-EW-A1J3-01A-11D-A13L-09	4	13	6	2
TCGA-EW-A1J5-01A-11D-A13L-09	400	1	8	14
