Samples	SBS96A	SBS96B
TCGA-BH-A0DQ-01A-11D-A099-09	22	2
TCGA-BH-A0DS-01A-11W-A071-09	33	3
TCGA-BH-A0DT-01A-21D-A12B-09	6	1
TCGA-BH-A0DV-01A-21D-A12Q-09	4	3
TCGA-BH-A0DX-01A-11D-A10Y-09	23	21
TCGA-BH-A0DZ-01A-11W-A019-09	0	230
TCGA-BH-A0E0-01A-11W-A071-09	33	1
TCGA-BH-A0E1-01A-11W-A071-09	19	5
TCGA-BH-A0E2-01A-11W-A071-09	33	5
TCGA-BH-A0E7-01A-11W-A050-09	28	0
TCGA-BH-A0E9-01B-11D-A10Y-09	17	2
TCGA-BH-A0EA-01A-11D-A10Y-09	11	1
TCGA-BH-A0EB-01A-11W-A050-09	45	7
TCGA-BH-A0EE-01A-11W-A050-09	76	45
TCGA-BH-A0EI-01A-11D-A10Y-09	11	0
TCGA-BH-A0GY-01A-11W-A071-09	43	3
TCGA-BH-A0GZ-01A-11W-A071-09	20	4
TCGA-BH-A0H0-01A-11W-A071-09	17	0
TCGA-BH-A0H3-01A-11D-A12Q-09	8	2
TCGA-BH-A0H5-01A-21D-A10Y-09	20	75
TCGA-BH-A0H6-01A-21W-A071-09	15	0
TCGA-BH-A0H7-01A-13W-A071-09	39	16
TCGA-BH-A0H9-01A-11W-A071-09	25	9
TCGA-BH-A0HA-01A-11D-A12Q-09	192	14
TCGA-BH-A0HB-01A-11W-A071-09	20	4
TCGA-BH-A0HF-01A-11W-A071-09	746	189
TCGA-BH-A0HI-01A-11D-A099-09	18	3
TCGA-BH-A0HK-01A-11W-A071-09	40	57
TCGA-BH-A0HL-01A-11W-A050-09	25	2
TCGA-BH-A0HN-01A-11D-A099-09	17	4
TCGA-BH-A0HO-01A-11W-A050-09	14	1
TCGA-BH-A0HP-01A-12D-A099-09	17	176
TCGA-BH-A0HQ-01A-11W-A050-09	22	5
TCGA-BH-A0HU-01A-11W-A050-09	31	3
TCGA-BH-A0HW-01A-11W-A050-09	24	0
TCGA-BH-A0HX-01A-21W-A071-09	51	15
TCGA-BH-A0HY-01A-11W-A071-09	41	7
TCGA-BH-A0RX-01A-21D-A099-09	27	3
TCGA-BH-A0W3-01A-11D-A10G-09	10	0
TCGA-BH-A0W4-01A-11D-A10G-09	17	4
TCGA-BH-A0W5-01A-11D-A10G-09	23	1
TCGA-BH-A0W7-01A-11D-A10Y-09	0	154
TCGA-BH-A0WA-01A-11D-A10G-09	50	20
TCGA-BH-A18F-01A-11D-A12B-09	31	8
TCGA-BH-A18G-01A-11D-A12B-09	891	0
TCGA-BH-A18H-01A-11D-A12B-09	28	9
TCGA-BH-A18I-01A-11D-A12B-09	13	1
TCGA-BH-A18J-01A-11D-A12B-09	2	63
TCGA-BH-A18K-01A-11D-A12B-09	18	23
TCGA-BH-A18L-01A-32D-A12B-09	38	0
TCGA-BH-A18M-01A-11D-A12B-09	11	1
TCGA-BH-A18N-01A-11D-A12B-09	22	0
TCGA-BH-A18P-01A-11D-A12B-09	21	205
TCGA-BH-A18Q-01A-12D-A12B-09	48	11
TCGA-BH-A18R-01A-11D-A12B-09	18	6
TCGA-BH-A18S-01A-11D-A12B-09	19	1
TCGA-BH-A18T-01A-11D-A12B-09	48	13
TCGA-BH-A18U-01A-21D-A12B-09	44	44
TCGA-BH-A18V-01A-11D-A12B-09	44	99
TCGA-BH-A1EN-01A-11D-A17G-09	36	5
TCGA-BH-A1EO-01A-11D-A135-09	26	1
TCGA-BH-A1ES-01A-11D-A135-09	6	0
TCGA-BH-A1ET-01A-11D-A135-09	20	0
TCGA-BH-A1EU-01A-11D-A135-09	9	2
TCGA-BH-A1EV-01A-11D-A135-09	36	28
TCGA-BH-A1EW-01A-11D-A135-09	6	3
TCGA-BH-A1EX-01A-11D-A13L-09	12	0
TCGA-BH-A1EY-01A-11D-A13L-09	21	9
TCGA-BH-A1F0-01A-11D-A135-09	44	12
TCGA-BH-A1F2-01A-31D-A13L-09	34	9
TCGA-BH-A1F5-01A-12D-A13L-09	21	4
TCGA-BH-A1F6-01A-11D-A13L-09	27	4
TCGA-BH-A1F8-01A-11D-A13L-09	24	80
TCGA-BH-A1FC-01A-11D-A13L-09	50	19
TCGA-BH-A1FD-01A-11W-A14Q-09	25	1
TCGA-BH-A1FE-01A-11D-A13L-09	6	8
TCGA-BH-A1FG-01A-11D-A13L-09	13	1
TCGA-BH-A1FH-01A-12D-A13L-09	14	1
TCGA-BH-A1FJ-01A-11D-A13L-09	23	2
TCGA-BH-A1FL-01A-11D-A13L-09	10	1
TCGA-BH-A1FM-01A-11D-A13L-09	32	12
TCGA-BH-A1FN-01A-11D-A13L-09	37	53
TCGA-BH-A1FR-01A-11D-A13L-09	11	0
TCGA-BH-A1FU-01A-11D-A14G-09	60	17
TCGA-BH-A201-01A-11D-A14K-09	15	1
TCGA-BH-A202-01A-11D-A14K-09	15	4
TCGA-BH-A203-01A-12D-A167-09	43	9
TCGA-BH-A204-01A-11D-A159-09	29	3
TCGA-BH-A208-01A-11D-A159-09	24	27
TCGA-BH-A209-01A-11D-A17G-09	15	72
TCGA-BH-A28Q-01A-11D-A16D-09	12	0
TCGA-BH-A2L8-01A-11D-A18P-09	0	350
TCGA-BH-A42U-01A-12D-A243-09	11	8
TCGA-BH-A42V-01A-11D-A243-09	12	23
TCGA-BH-A5IZ-01A-11D-A27P-09	52	11
TCGA-BH-A5J0-01A-11D-A27P-09	22	31
TCGA-BH-A6R8-01A-21D-A33E-09	17	6
TCGA-BH-A6R9-01A-21D-A32I-09	15	1
TCGA-BH-A8FY-01A-11D-A36J-09	30	6
TCGA-BH-A8FZ-01A-11D-A351-09	41	16
TCGA-BH-A8G0-01A-11D-A351-09	15	0
TCGA-BH-AB28-01A-31D-A41F-09	20	2
TCGA-C8-A12K-01A-21D-A10Y-09	48	51
TCGA-C8-A12L-01A-11D-A10Y-09	43	4
TCGA-C8-A12M-01A-11D-A135-09	48	0
TCGA-C8-A12N-01A-11D-A10Y-09	15	2
TCGA-C8-A12O-01A-11D-A10Y-09	26	0
TCGA-C8-A12P-01A-11D-A10Y-09	44	84
TCGA-C8-A12Q-01A-11D-A10Y-09	19	58
TCGA-C8-A12T-01A-11D-A10Y-09	26	94
TCGA-C8-A12U-01A-11D-A10Y-09	31	4
TCGA-C8-A12V-01A-11D-A10Y-09	24	4
TCGA-C8-A12W-01A-11D-A10Y-09	43	2
TCGA-C8-A12X-01A-11D-A10Y-09	38	3
TCGA-C8-A12Y-01A-11D-A12B-09	28	1
TCGA-C8-A12Z-01A-11D-A10Y-09	24	8
TCGA-C8-A130-01A-31D-A10Y-09	31	3
TCGA-C8-A131-01A-11D-A10Y-09	29	4
TCGA-C8-A132-01A-31D-A10Y-09	17	34
TCGA-C8-A133-01A-32D-A12B-09	13	1
TCGA-C8-A134-01A-11D-A10Y-09	66	7
TCGA-C8-A135-01A-11D-A10Y-09	39	2
TCGA-C8-A137-01A-11D-A10Y-09	23	13
TCGA-C8-A138-01A-11D-A10Y-09	31	1
TCGA-C8-A1HE-01A-11D-A188-09	21	23
TCGA-C8-A1HF-01A-11D-A135-09	17	8
TCGA-C8-A1HG-01A-11D-A135-09	24	5
TCGA-C8-A1HI-01A-11D-A135-09	29	3
TCGA-C8-A1HJ-01A-11D-A13L-09	66	10
TCGA-C8-A1HK-01A-21D-A13L-09	25	12
TCGA-C8-A1HL-01A-11D-A135-09	21	0
TCGA-C8-A1HM-01A-12D-A135-09	1	271
TCGA-C8-A1HN-01A-11D-A135-09	33	0
TCGA-C8-A1HO-01A-11D-A13L-09	25	6
TCGA-C8-A26V-01A-11D-A16D-09	25	29
TCGA-C8-A26W-01A-11D-A16D-09	20	18
TCGA-C8-A26X-01A-31D-A16D-09	47	6
TCGA-C8-A26Y-01A-11D-A16D-09	1	529
TCGA-C8-A26Z-01A-11D-A16D-09	29	2
TCGA-C8-A273-01A-11D-A16D-09	10	0
TCGA-C8-A274-01A-11D-A16D-09	12	135
TCGA-C8-A275-01A-21D-A16D-09	25	66
TCGA-C8-A278-01A-11D-A167-09	20	10
TCGA-C8-A27A-01A-11D-A167-09	12	6
TCGA-C8-A27B-01A-11D-A167-09	16	75
TCGA-C8-A3M7-01A-12D-A21Q-09	35	93
TCGA-C8-A3M8-01A-11D-A20S-09	27	3
TCGA-C8-A8HP-01A-11D-A36J-09	18	122
TCGA-C8-A8HQ-01A-11D-A36J-09	17	184
TCGA-C8-A8HR-01A-11D-A36J-09	24	7
TCGA-C8-A9FZ-01A-11D-A41F-09	19	0
TCGA-D8-A13Y-01A-11D-A10Y-09	33	17
TCGA-D8-A13Z-01A-11D-A10Y-09	52	9
TCGA-D8-A140-01A-11D-A10Y-09	60	17
TCGA-D8-A141-01A-11D-A10Y-09	11	0
TCGA-D8-A142-01A-11D-A10Y-09	85	13
TCGA-D8-A143-01A-11D-A10Y-09	35	1
TCGA-D8-A145-01A-11D-A10Y-09	31	2
TCGA-D8-A146-01A-31D-A10Y-09	21	4
TCGA-D8-A147-01A-11D-A10Y-09	65	46
TCGA-D8-A1J8-01A-11D-A13L-09	230	319
TCGA-D8-A1J9-01A-11D-A13L-09	5	147
TCGA-D8-A1JA-01A-11D-A13L-09	0	688
TCGA-D8-A1JB-01A-11D-A13L-09	21	5
TCGA-D8-A1JC-01A-11D-A13L-09	30	35
TCGA-D8-A1JD-01A-11D-A13L-09	48	15
TCGA-D8-A1JE-01A-11D-A13L-09	26	2
TCGA-D8-A1JF-01A-11D-A13L-09	26	2
TCGA-D8-A1JG-01B-11D-A13L-09	91	14
TCGA-D8-A1JH-01A-11D-A188-09	17	2
TCGA-D8-A1JI-01A-11D-A13L-09	21	0
TCGA-D8-A1JJ-01A-31D-A14K-09	36	31
TCGA-D8-A1JK-01A-11D-A13L-09	104	28
TCGA-D8-A1JL-01A-11D-A13L-09	70	13
TCGA-D8-A1JM-01A-11D-A13L-09	32	3
TCGA-D8-A1JN-01A-11D-A13L-09	32	79
TCGA-D8-A1JP-01A-11D-A13L-09	59	16
TCGA-D8-A1JS-01A-11D-A13L-09	11	2
TCGA-D8-A1JT-01A-31D-A13L-09	24	0
TCGA-D8-A1JU-01A-11D-A13L-09	14	1
TCGA-D8-A1X5-01A-11D-A14G-09	32	5
TCGA-D8-A1X6-01A-11D-A14K-09	27	2
TCGA-D8-A1X7-01A-11D-A14K-09	15	4
TCGA-D8-A1X8-01A-11D-A14K-09	35	4
TCGA-D8-A1X9-01A-12D-A159-09	43	12
TCGA-D8-A1XA-01A-11D-A14G-09	12	1
TCGA-D8-A1XB-01A-11D-A14G-09	20	5
TCGA-D8-A1XC-01A-11D-A14G-09	16	3
TCGA-D8-A1XF-01A-11D-A14G-09	31	1
TCGA-D8-A1XG-01A-11D-A14G-09	20	0
TCGA-D8-A1XJ-01A-11D-A14K-09	43	23
TCGA-D8-A1XK-01A-21D-A14K-09	738	0
TCGA-D8-A1XL-01A-11D-A14K-09	60	6
TCGA-D8-A1XM-01A-21D-A14K-09	28	17
TCGA-D8-A1XO-01A-11D-A14K-09	10	3
TCGA-D8-A1XQ-01A-11D-A14K-09	577	14
TCGA-D8-A1XR-01A-11D-A14K-09	16	2
TCGA-D8-A1XS-01A-11D-A14K-09	14	1
TCGA-D8-A1XT-01A-11D-A14K-09	21	3
TCGA-D8-A1XU-01A-11D-A14K-09	14	8
TCGA-D8-A1XV-01A-11D-A14K-09	20	3
TCGA-D8-A1XW-01A-11D-A14K-09	55	20
TCGA-D8-A1XY-01A-11D-A14K-09	32	4
TCGA-D8-A1XZ-01A-11D-A14K-09	53	2
TCGA-D8-A1Y0-01A-11D-A14K-09	36	17
TCGA-D8-A1Y1-01A-21D-A14K-09	132	5
TCGA-D8-A1Y2-01A-11D-A159-09	9	4
TCGA-D8-A1Y3-01A-11D-A159-09	43	1
TCGA-D8-A27E-01A-11D-A16D-09	9	0
TCGA-D8-A27F-01A-11D-A16D-09	39	9
TCGA-D8-A27G-01A-11D-A16D-09	0	651
TCGA-D8-A27I-01A-11D-A16D-09	13	10
TCGA-D8-A27K-01A-11D-A16D-09	15	1
TCGA-D8-A27L-01A-11D-A16D-09	13	12
TCGA-D8-A27M-01A-11D-A16D-09	31	15
TCGA-D8-A27N-01A-11D-A16D-09	37	0
TCGA-D8-A27P-01A-11D-A16D-09	22	2
TCGA-D8-A27R-01A-11D-A16D-09	14	6
TCGA-D8-A27T-01A-11D-A16D-09	15	2
TCGA-D8-A27V-01A-12D-A17D-09	4	132
TCGA-D8-A27W-01A-11D-A16D-09	26	2
TCGA-D8-A3Z6-01A-11D-A23C-09	17	5
TCGA-D8-A4Z1-01A-21D-A25Q-09	8	44
TCGA-D8-A73U-01A-11D-A33E-09	17	102
TCGA-D8-A73W-01A-22D-A351-09	31	3
TCGA-D8-A73X-01A-11D-A32I-09	30	4
TCGA-E2-A10A-01A-21D-A10Y-09	6	9
TCGA-E2-A10C-01A-21D-A10M-09	0	291
TCGA-E2-A14N-01A-31D-A135-09	33	16
TCGA-E2-A14O-01A-31D-A10Y-09	19	0
TCGA-E2-A14P-01A-31D-A12B-09	49	18
TCGA-E2-A14Q-01A-11D-A12B-09	16	3
TCGA-E2-A14R-01A-11D-A10Y-09	68	17
TCGA-E2-A14T-01A-11D-A10Y-09	22	6
TCGA-E2-A14V-01A-11D-A12B-09	50	23
TCGA-E2-A14W-01A-11D-A12B-09	45	14
TCGA-E2-A14X-01A-11D-A10Y-09	22	0
TCGA-E2-A14Y-01A-21D-A12B-09	8	12
TCGA-E2-A14Z-01A-11D-A10Y-09	34	23
TCGA-E2-A150-01A-11D-A12B-09	42	7
TCGA-E2-A152-01A-11D-A12B-09	29	69
TCGA-E2-A153-01A-12D-A12B-09	14	1
TCGA-E2-A154-01A-11D-A10Y-09	35	2
TCGA-E2-A155-01A-11D-A12B-09	37	15
TCGA-E2-A156-01A-11D-A12B-09	11	2
TCGA-E2-A158-01A-11D-A12B-09	55	5
TCGA-E2-A159-01A-11D-A10Y-09	2	93
TCGA-E2-A15A-01A-11D-A12B-09	35	5
TCGA-E2-A15C-01A-31D-A12B-09	22	1
TCGA-E2-A15D-01A-11D-A10Y-09	19	1
TCGA-E2-A15E-01A-11D-A12B-09	24	3
TCGA-E2-A15G-01A-11D-A12B-09	40	6
TCGA-E2-A15H-01A-11D-A12B-09	24	0
TCGA-E2-A15I-01A-21D-A135-09	15	6
TCGA-E2-A15J-01A-11D-A12Q-09	17	0
TCGA-E2-A15K-01A-11D-A12Q-09	29	1
TCGA-E2-A15L-01A-11D-A12B-09	19	2
TCGA-E2-A15M-01A-11D-A12B-09	51	22
TCGA-E2-A15O-01A-11D-A10Y-09	20	3
TCGA-E2-A15P-01A-11D-A10Y-09	16	0
TCGA-E2-A15R-01A-11D-A10Y-09	23	1
TCGA-E2-A15S-01A-11D-A10Y-09	29	8
TCGA-E2-A15T-01A-11D-A10Y-09	28	1
TCGA-E2-A1AZ-01A-11D-A12Q-09	26	13
TCGA-E2-A1B0-01A-11D-A12Q-09	30	3
TCGA-E2-A1B1-01A-21D-A12Q-09	16	23
TCGA-E2-A1B4-01A-11D-A12Q-09	22	7
TCGA-E2-A1B5-01A-21D-A12Q-09	15	13
TCGA-E2-A1B6-01A-31D-A12Q-09	28	2
TCGA-E2-A1BC-01A-11D-A14G-09	24	2
TCGA-E2-A1BD-01A-11D-A12Q-09	22	0
TCGA-E2-A1IE-01A-11D-A188-09	20	0
TCGA-E2-A1IF-01A-11D-A142-09	13	0
TCGA-E2-A1IG-01A-11D-A142-09	32	2
TCGA-E2-A1IH-01A-11D-A188-09	32	17
TCGA-E2-A1II-01A-11D-A142-09	20	0
TCGA-E2-A1IJ-01A-11D-A142-09	9	1
TCGA-E2-A1IK-01A-11D-A17G-09	8	2
TCGA-E2-A1IL-01A-11D-A14G-09	21	1
TCGA-E2-A1IN-01A-11D-A13L-09	14	123
TCGA-E2-A1IO-01A-11D-A142-09	8	0
TCGA-E2-A1IU-01A-11D-A14G-09	10	8
TCGA-E2-A1L6-01A-11D-A13L-09	11	1
TCGA-E2-A1L7-01A-11D-A142-09	50	0
TCGA-E2-A1L8-01A-11D-A13L-09	17	5
TCGA-E2-A1L9-01A-11D-A13L-09	18	2
TCGA-E2-A1LA-01A-11D-A142-09	58	12
TCGA-E2-A1LB-01A-11D-A142-09	17	11
TCGA-E2-A1LG-01A-21D-A14K-09	8	112
TCGA-E2-A1LH-01A-11D-A14G-09	85	54
TCGA-E2-A1LI-01A-12D-A159-09	5	12
TCGA-E2-A1LK-01A-21D-A14G-09	33	2
TCGA-E2-A1LL-01A-11D-A142-09	42	12
TCGA-E2-A1LS-01A-12D-A159-09	48	4
TCGA-E2-A2P6-01A-11D-A19Y-09	24	90
TCGA-E2-A56Z-01A-12D-A29N-09	36	0
TCGA-E2-A570-01A-11D-A29N-09	13	1
TCGA-E2-A572-01A-13D-A31U-09	12	3
TCGA-E2-A573-01A-11D-A29N-09	37	3
TCGA-E2-A574-01A-11D-A29N-09	40	47
TCGA-E2-A576-01A-11D-A31U-09	39	3
TCGA-E2-A9RU-01A-11D-A41F-09	38	14
TCGA-E9-A1N3-01A-12D-A159-09	21	5
TCGA-E9-A1N4-01A-11D-A14K-09	14	10
TCGA-E9-A1N5-01A-11D-A14G-09	19	14
TCGA-E9-A1N8-01A-11D-A142-09	16	5
TCGA-E9-A1N9-01A-11D-A14G-09	39	6
TCGA-E9-A1NA-01A-11D-A142-09	53	24
TCGA-E9-A1NC-01A-12W-A16L-09	119	16
TCGA-E9-A1ND-01A-11D-A142-09	55	11
TCGA-E9-A1NE-01A-21D-A14K-09	21	2
TCGA-E9-A1NF-01A-11D-A14G-09	19	19
TCGA-E9-A1NG-01A-21D-A14K-09	12	0
TCGA-E9-A1NH-01A-11D-A14G-09	16	3
TCGA-E9-A1NI-01A-11W-A16H-09	100	0
TCGA-E9-A1QZ-01A-21D-A167-09	15	0
TCGA-E9-A1R0-01A-22D-A16D-09	22	7
TCGA-E9-A1R2-01A-11D-A14G-09	29	10
TCGA-E9-A1R3-01A-31D-A14K-09	12	3
TCGA-E9-A1R4-01A-21D-A14G-09	29	68
TCGA-E9-A1R5-01A-11D-A14K-09	21	3
TCGA-E9-A1R6-01A-11D-A14G-09	21	1
TCGA-E9-A1R7-01A-11D-A14K-09	29	8
TCGA-E9-A1RA-01A-11D-A14G-09	13	5
TCGA-E9-A1RB-01A-11D-A17G-09	17	0
TCGA-E9-A1RC-01A-11D-A159-09	30	1
TCGA-E9-A1RD-01A-11D-A159-09	12	5
TCGA-E9-A1RE-01A-11D-A159-09	40	2
TCGA-E9-A1RF-01A-11D-A159-09	77	17
TCGA-E9-A1RG-01A-11D-A14G-09	16	9
TCGA-E9-A1RH-01A-21D-A167-09	59	13
TCGA-E9-A1RI-01A-11D-A167-09	12	0
TCGA-E9-A226-01A-21D-A159-09	24	18
TCGA-E9-A227-01A-11D-A159-09	9	2
TCGA-E9-A228-01A-31D-A159-09	24	6
TCGA-E9-A229-01A-31D-A17G-09	17	1
TCGA-E9-A22A-01A-11D-A159-09	16	12
TCGA-E9-A22B-01A-11D-A159-09	42	4
TCGA-E9-A22D-01A-11D-A159-09	17	1
TCGA-E9-A22E-01A-11D-A159-09	63	32
TCGA-E9-A22G-01A-11D-A159-09	58	13
TCGA-E9-A22H-01A-11D-A159-09	18	0
TCGA-E9-A243-01A-21D-A167-09	37	15
TCGA-E9-A244-01A-11D-A167-09	77	3
TCGA-E9-A245-01A-22D-A16D-09	19	3
TCGA-E9-A247-01A-11D-A167-09	34	4
TCGA-E9-A248-01A-11D-A167-09	13	2
TCGA-E9-A249-01A-11D-A167-09	15	0
TCGA-E9-A24A-01A-11D-A167-09	17	0
TCGA-E9-A295-01A-11D-A16D-09	65	7
TCGA-E9-A2JS-01A-11D-A17W-09	44	1
TCGA-E9-A2JT-01A-22D-A18P-09	2	10
TCGA-E9-A3HO-01A-11D-A20S-09	26	11
TCGA-E9-A3QA-01A-61D-A228-09	22	29
TCGA-E9-A3X8-01A-31D-A22X-09	15	7
TCGA-E9-A54Y-01A-11D-A25Q-09	29	4
TCGA-E9-A5FK-01A-11D-A27P-09	22	2
TCGA-E9-A5FL-01A-11D-A27P-09	52	18
TCGA-E9-A5UO-01A-11D-A28B-09	23	1
TCGA-E9-A6HE-01A-11D-A31U-09	14	1
TCGA-EW-A1IW-01A-11D-A13L-09	28	42
TCGA-EW-A1IX-01A-12D-A142-09	8	18
TCGA-EW-A1IY-01A-11D-A188-09	16	8
TCGA-EW-A1IZ-01A-11D-A188-09	267	0
TCGA-EW-A1J1-01A-11D-A188-09	17	0
TCGA-EW-A1J2-01A-21D-A13L-09	21	4
TCGA-EW-A1J3-01A-11D-A13L-09	15	4
TCGA-EW-A1J5-01A-11D-A13L-09	0	327
TCGA-EW-A1J6-01A-11D-A188-09	27	4
TCGA-EW-A1OV-01A-11D-A142-09	0	86
TCGA-EW-A1OX-01A-11D-A142-09	15	5
TCGA-EW-A1OY-01A-11D-A142-09	49	4
TCGA-EW-A1OZ-01A-11D-A142-09	33	2
TCGA-EW-A1P0-01A-11D-A142-09	17	2
TCGA-EW-A1P1-01A-31D-A14G-09	20	1
TCGA-EW-A1P3-01A-11D-A142-09	16	1
TCGA-EW-A1P4-01A-21D-A142-09	44	7
TCGA-EW-A1P5-01A-11D-A142-09	13	0
TCGA-EW-A1P6-01A-11D-A142-09	20	1
TCGA-EW-A1P7-01A-21D-A142-09	11	0
TCGA-EW-A1P8-01A-11D-A142-09	25	5
TCGA-EW-A1PA-01A-11D-A142-09	19	6
TCGA-EW-A1PB-01A-11D-A142-09	28	72
TCGA-EW-A1PD-01A-11D-A142-09	31	28
TCGA-EW-A1PE-01A-11D-A142-09	13	9
TCGA-EW-A1PG-01A-11D-A142-09	10	1
TCGA-EW-A1PH-01A-11D-A14K-09	28	4
TCGA-EW-A2FR-01A-11D-A21Q-09	28	10
TCGA-EW-A2FS-01A-11D-A17D-09	29	4
TCGA-EW-A2FV-01A-11D-A17D-09	22	3
TCGA-EW-A2FW-01A-11D-A17D-09	19	0
TCGA-EW-A423-01A-11D-A243-09	36	12
TCGA-EW-A6S9-01A-22D-A33E-09	11	0
TCGA-EW-A6SA-01A-21D-A32I-09	62	8
TCGA-EW-A6SB-01A-12D-A32I-09	34	5
TCGA-EW-A6SC-01A-12D-A32I-09	16	2
TCGA-EW-A6SD-01A-12D-A33E-09	22	18
TCGA-GI-A2C8-01A-11D-A16D-09	79	12
TCGA-GM-A2D9-01A-11D-A18P-09	0	370
TCGA-GM-A2DA-01A-11D-A18P-09	23	6
TCGA-GM-A2DB-01A-31D-A19Y-09	65	11
TCGA-GM-A2DC-01A-11D-A18P-09	13	0
TCGA-GM-A2DD-01A-11D-A17W-09	31	6
TCGA-GM-A2DF-01A-11D-A17W-09	26	6
TCGA-GM-A2DH-01A-11D-A17W-09	32	105
TCGA-GM-A2DI-01A-31D-A18P-09	13	35
TCGA-GM-A2DK-01A-21D-A17W-09	22	1
TCGA-GM-A2DL-01A-11D-A18P-09	29	8
TCGA-GM-A2DM-01A-11D-A17W-09	10	4
TCGA-GM-A2DN-01A-11D-A17W-09	10	3
TCGA-GM-A2DO-01A-11D-A19Y-09	10	117
TCGA-GM-A3NW-01A-21D-A228-09	22	24
TCGA-GM-A3XL-01A-11D-A22X-09	42	41
TCGA-GM-A4E0-01A-12D-A25Q-09	23	0
TCGA-GM-A5PV-01A-11D-A28B-09	20	7
TCGA-GM-A5PX-01A-12D-A28B-09	20	8
TCGA-HN-A2NL-01A-11D-A18P-09	55	6
TCGA-HN-A2OB-01A-21D-A27P-09	10	1
TCGA-JL-A3YX-01A-11D-A22X-09	13	7
TCGA-LD-A66U-01A-11D-A31U-09	26	0
TCGA-LD-A74U-01A-13D-A33E-09	17	173
TCGA-LD-A7W5-01A-22D-A351-09	30	8
TCGA-LD-A7W6-01A-81D-A351-09	25	3
TCGA-LD-A9QF-01A-32D-A41F-09	21	0
TCGA-LL-A440-01A-11D-A243-09	4	1
TCGA-LL-A50Y-01A-11D-A25Q-09	18	3
TCGA-LL-A5YL-01A-12D-A29N-09	34	24
TCGA-LL-A5YM-01A-11D-A28B-09	16	3
TCGA-LL-A5YN-01A-11D-A28B-09	21	0
TCGA-LL-A5YO-01A-21D-A28B-09	16	20
TCGA-LL-A5YP-01A-21D-A28B-09	45	14
TCGA-LL-A6FP-01A-11D-A31U-09	29	9
TCGA-LL-A6FQ-01A-11D-A31U-09	38	0
TCGA-LL-A6FR-01A-12D-A31U-09	21	4
TCGA-LL-A73Y-01A-11D-A33E-09	26	71
TCGA-LL-A73Z-01A-11D-A32I-09	29	1
TCGA-LL-A740-01A-21D-A32I-09	35	6
TCGA-LL-A7SZ-01A-32D-A351-09	36	7
TCGA-LL-A7T0-01A-31D-A351-09	41	4
TCGA-LL-A8F5-01A-11D-A36J-09	119	8
TCGA-LL-A9Q3-01A-11D-A41F-09	36	4
TCGA-OK-A5Q2-01A-11D-A27P-09	21	2
TCGA-OL-A5D6-01A-21D-A27P-09	27	2
TCGA-OL-A5D7-01A-11D-A27P-09	31	13
TCGA-OL-A5D8-01A-11D-A27P-09	16	5
TCGA-OL-A5DA-01A-11D-A27P-09	29	38
TCGA-OL-A5RU-01A-11D-A28B-09	26	2
TCGA-OL-A5RV-01A-12D-A28B-09	14	0
TCGA-OL-A5RW-01A-11D-A28B-09	34	96
TCGA-OL-A5RX-01A-11D-A28B-09	20	0
TCGA-OL-A5RY-01A-21D-A28B-09	9	2
TCGA-OL-A5RZ-01A-11D-A28B-09	74	14
TCGA-OL-A5S0-01A-11D-A28B-09	20	1
TCGA-OL-A66H-01A-11D-A29N-09	16	0
TCGA-OL-A66I-01A-21D-A29N-09	29	6
TCGA-OL-A66J-01A-11D-A29N-09	28	3
TCGA-OL-A66K-01A-11D-A29N-09	29	1
TCGA-OL-A66L-01A-12D-A31U-09	17	36
TCGA-OL-A66N-01A-12D-A31U-09	29	1
TCGA-OL-A66O-01A-11D-A31U-09	20	0
TCGA-OL-A66P-01A-11D-A31U-09	65	9
TCGA-OL-A6VO-01A-12D-A33E-09	12	0
TCGA-OL-A6VQ-01A-12D-A41F-09	29	24
TCGA-OL-A6VR-01A-32D-A33E-09	5	0
TCGA-OL-A97C-01A-32D-A41F-09	45	1
TCGA-PE-A5DC-01A-12D-A27P-09	68	15
TCGA-PE-A5DD-01A-12D-A27P-09	25	20
TCGA-PE-A5DE-01A-11D-A27P-09	37	356
TCGA-PL-A8LV-01A-21D-A41F-09	54	32
TCGA-PL-A8LX-01A-11D-A41F-09	28	0
TCGA-PL-A8LY-01A-11D-A41F-09	4	0
TCGA-PL-A8LZ-01A-31D-A36J-09	64	18
TCGA-S3-A6ZF-01A-32D-A32I-09	28	0
TCGA-S3-A6ZG-01A-22D-A32I-09	33	2
TCGA-S3-A6ZH-01A-22D-A32I-09	23	2
TCGA-S3-AA0Z-01A-11D-A41F-09	35	10
TCGA-S3-AA10-01A-21D-A41F-09	83	25
TCGA-S3-AA11-01A-31D-A41F-09	47	6
TCGA-S3-AA12-01A-11D-A41F-09	29	7
TCGA-S3-AA14-01A-11D-A41F-09	12	3
TCGA-S3-AA15-01A-11D-A41F-09	10	20
TCGA-S3-AA17-01A-11D-A41F-09	81	10
TCGA-UL-AAZ6-01A-11D-A41F-09	59	18
TCGA-UU-A93S-01A-21D-A41F-09	92	22
TCGA-V7-A7HQ-01A-11D-A33E-09	17	3
TCGA-W8-A86G-01A-21D-A36J-09	15	0
TCGA-WT-AB41-01A-11D-A41F-09	20	9
TCGA-WT-AB44-01A-11D-A41F-09	32	0
TCGA-XX-A899-01A-11D-A36J-09	12	16
TCGA-XX-A89A-01A-11D-A36J-09	29	126
