Samples	SBS96A	SBS96B
TCGA-BH-A1FU-01A-11D-A14G-09	1.25E-01	1.25E-01
TCGA-BH-A204-01A-11D-A159-09	1.17E-01	1.17E-01
TCGA-BH-A208-01A-11D-A159-09	3.14E-02	3.14E-02
TCGA-BH-A209-01A-11D-A17G-09	1.02E-01	1.02E-01
TCGA-BH-A2L8-01A-11D-A18P-09	2.16E-01	2.16E-01
TCGA-BH-A42V-01A-11D-A243-09	4.73E-02	4.73E-02
TCGA-BH-A5IZ-01A-11D-A27P-09	1.53E-01	1.53E-01
TCGA-BH-A5J0-01A-11D-A27P-09	8.63E-02	8.63E-02
TCGA-BH-A8FZ-01A-11D-A351-09	4.02E-02	4.02E-02
TCGA-BH-AB28-01A-31D-A41F-09	4.51E-02	4.51E-02
TCGA-C8-A12K-01A-21D-A10Y-09	4.09E-02	4.09E-02
TCGA-C8-A12L-01A-11D-A10Y-09	4.99E-02	4.99E-02
TCGA-C8-A12N-01A-11D-A10Y-09	4.88E-02	4.88E-02
TCGA-C8-A12O-01A-11D-A10Y-09	4.73E-02	4.73E-02
TCGA-C8-A12P-01A-11D-A10Y-09	9.89E-02	9.89E-02
TCGA-C8-A12Q-01A-11D-A10Y-09	1.17E-01	1.17E-01
TCGA-C8-A12T-01A-11D-A10Y-09	1.47E-01	1.47E-01
TCGA-C8-A12U-01A-11D-A10Y-09	4.73E-02	4.73E-02
TCGA-C8-A12V-01A-11D-A10Y-09	5.00E-02	5.00E-02
TCGA-C8-A12W-01A-11D-A10Y-09	4.09E-02	4.09E-02
TCGA-C8-A12Y-01A-11D-A12B-09	3.27E-02	3.27E-02
TCGA-C8-A12Z-01A-11D-A10Y-09	9.58E-02	9.58E-02
TCGA-C8-A130-01A-31D-A10Y-09	8.98E-02	8.93E-02
TCGA-C8-A131-01A-11D-A10Y-09	5.02E-02	5.02E-02
TCGA-C8-A135-01A-11D-A10Y-09	7.77E-02	7.77E-02
TCGA-C8-A137-01A-11D-A10Y-09	9.45E-02	9.45E-02
TCGA-C8-A138-01A-11D-A10Y-09	4.73E-02	4.73E-02
TCGA-C8-A1HF-01A-11D-A135-09	4.98E-02	4.98E-02
TCGA-C8-A1HI-01A-11D-A135-09	4.73E-02	4.73E-02
TCGA-C8-A1HJ-01A-11D-A13L-09	1.38E-01	1.38E-01
TCGA-C8-A1HL-01A-11D-A135-09	4.65E-02	4.65E-02
TCGA-C8-A1HM-01A-12D-A135-09	2.21E-01	2.20E-01
TCGA-C8-A1HO-01A-11D-A13L-09	1.50E-01	1.50E-01
TCGA-C8-A26V-01A-11D-A16D-09	3.14E-02	3.14E-02
TCGA-C8-A26W-01A-11D-A16D-09	1.97E-02	1.97E-02
TCGA-C8-A26Y-01A-11D-A16D-09	4.50E-01	4.51E-01
TCGA-C8-A274-01A-11D-A16D-09	1.30E-01	1.30E-01
TCGA-C8-A275-01A-21D-A16D-09	8.88E-02	8.88E-02
TCGA-C8-A278-01A-11D-A167-09	4.88E-02	4.88E-02
TCGA-C8-A3M7-01A-12D-A21Q-09	8.21E-02	8.21E-02
TCGA-C8-A3M8-01A-11D-A20S-09	3.02E-02	3.02E-02
TCGA-C8-A8HP-01A-11D-A36J-09	1.16E-01	1.17E-01
TCGA-C8-A8HQ-01A-11D-A36J-09	1.56E-01	1.56E-01
TCGA-C8-A8HR-01A-11D-A36J-09	5.01E-02	5.01E-02
TCGA-C8-A9FZ-01A-11D-A41F-09	4.02E-02	4.02E-02
TCGA-D8-A13Z-01A-11D-A10Y-09	1.62E-01	1.62E-01
TCGA-D8-A140-01A-11D-A10Y-09	1.54E-01	1.54E-01
TCGA-D8-A141-01A-11D-A10Y-09	8.12E-02	8.12E-02
TCGA-D8-A142-01A-11D-A10Y-09	1.47E-01	1.47E-01
TCGA-D8-A147-01A-11D-A10Y-09	4.92E-02	4.92E-02
TCGA-D8-A1J8-01A-11D-A13L-09	2.91E-01	2.91E-01
TCGA-D8-A1J9-01A-11D-A13L-09	2.01E-01	2.02E-01
TCGA-D8-A1JA-01A-11D-A13L-09	3.97E-01	3.97E-01
TCGA-D8-A1JB-01A-11D-A13L-09	5.02E-02	5.02E-02
TCGA-D8-A1JC-01A-11D-A13L-09	4.96E-02	4.96E-02
TCGA-D8-A1JD-01A-11D-A13L-09	3.86E-02	3.86E-02
TCGA-D8-A1JG-01B-11D-A13L-09	5.01E-02	5.01E-02
TCGA-D8-A1JJ-01A-31D-A14K-09	4.02E-02	4.02E-02
TCGA-D8-A1JL-01A-11D-A13L-09	1.13E-01	1.13E-01
TCGA-D8-A1JM-01A-11D-A13L-09	4.02E-02	4.02E-02
TCGA-D8-A1JN-01A-11D-A13L-09	1.01E-01	1.01E-01
TCGA-D8-A1JP-01A-11D-A13L-09	4.96E-02	4.96E-02
TCGA-D8-A1JS-01A-11D-A13L-09	4.90E-02	4.90E-02
TCGA-D8-A1JT-01A-31D-A13L-09	4.82E-02	4.82E-02
TCGA-D8-A1X7-01A-11D-A14K-09	5.03E-02	5.03E-02
TCGA-D8-A1X9-01A-12D-A159-09	1.44E-01	1.44E-01
TCGA-D8-A1XA-01A-11D-A14G-09	4.09E-02	4.09E-02
TCGA-D8-A1XB-01A-11D-A14G-09	8.84E-02	8.84E-02
TCGA-D8-A1XF-01A-11D-A14G-09	4.99E-02	4.99E-02
TCGA-D8-A1XG-01A-11D-A14G-09	4.61E-02	4.61E-02
TCGA-D8-A1XJ-01A-11D-A14K-09	7.37E-02	7.37E-02
TCGA-D8-A1XK-01A-21D-A14K-09	3.71E-01	3.71E-01
TCGA-D8-A1XM-01A-21D-A14K-09	4.73E-02	4.73E-02
TCGA-D8-A1XQ-01A-11D-A14K-09	2.74E-01	2.74E-01
TCGA-D8-A1XR-01A-11D-A14K-09	5.03E-02	5.03E-02
TCGA-D8-A1XS-01A-11D-A14K-09	4.41E-02	4.41E-02
TCGA-D8-A1XV-01A-11D-A14K-09	4.76E-02	4.76E-02
TCGA-D8-A1Y0-01A-11D-A14K-09	8.78E-02	8.78E-02
TCGA-D8-A1Y1-01A-21D-A14K-09	1.61E-01	1.61E-01
TCGA-D8-A1Y2-01A-11D-A159-09	1.97E-02	1.97E-02
TCGA-D8-A1Y3-01A-11D-A159-09	7.77E-02	7.77E-02
TCGA-D8-A27F-01A-11D-A16D-09	4.90E-02	4.90E-02
TCGA-D8-A27G-01A-11D-A16D-09	2.69E-01	2.70E-01
TCGA-D8-A27I-01A-11D-A16D-09	4.73E-02	4.73E-02
TCGA-D8-A27K-01A-11D-A16D-09	4.90E-02	4.90E-02
TCGA-D8-A27M-01A-11D-A16D-09	5.03E-02	5.03E-02
TCGA-D8-A27N-01A-11D-A16D-09	8.59E-02	8.59E-02
TCGA-D8-A27P-01A-11D-A16D-09	5.02E-02	5.02E-02
TCGA-D8-A27R-01A-11D-A16D-09	4.92E-02	4.92E-02
TCGA-D8-A27V-01A-12D-A17D-09	1.47E-01	1.47E-01
TCGA-D8-A27W-01A-11D-A16D-09	7.52E-02	7.59E-02
TCGA-D8-A4Z1-01A-21D-A25Q-09	1.97E-02	1.97E-02
TCGA-D8-A73U-01A-11D-A33E-09	9.45E-02	9.45E-02
TCGA-E2-A10C-01A-21D-A10M-09	2.63E-01	2.64E-01
TCGA-E2-A14P-01A-31D-A12B-09	7.45E-02	7.45E-02
TCGA-E2-A14Q-01A-11D-A12B-09	4.79E-02	4.79E-02
TCGA-E2-A14R-01A-11D-A10Y-09	2.14E-01	2.14E-01
TCGA-E2-A14T-01A-11D-A10Y-09	4.73E-02	4.73E-02
TCGA-E2-A14V-01A-11D-A12B-09	1.50E-01	1.50E-01
TCGA-E2-A14Z-01A-11D-A10Y-09	8.42E-02	8.42E-02
TCGA-E2-A152-01A-11D-A12B-09	1.33E-01	1.33E-01
TCGA-E2-A154-01A-11D-A10Y-09	8.25E-02	8.25E-02
TCGA-E2-A155-01A-11D-A12B-09	4.09E-02	4.09E-02
TCGA-E2-A158-01A-11D-A12B-09	4.73E-02	4.73E-02
TCGA-E2-A159-01A-11D-A10Y-09	1.14E-01	1.14E-01
TCGA-E2-A15D-01A-11D-A10Y-09	4.94E-02	4.94E-02
TCGA-E2-A15I-01A-21D-A135-09	4.92E-02	4.92E-02
TCGA-E2-A15L-01A-11D-A12B-09	4.96E-02	4.96E-02
TCGA-E2-A15O-01A-11D-A10Y-09	1.97E-02	1.97E-02
TCGA-E2-A15P-01A-11D-A10Y-09	4.90E-02	4.90E-02
TCGA-E2-A15R-01A-11D-A10Y-09	4.90E-02	4.90E-02
TCGA-E2-A15S-01A-11D-A10Y-09	8.16E-02	8.16E-02
TCGA-E2-A1B6-01A-31D-A12Q-09	4.96E-02	4.96E-02
TCGA-E2-A1IL-01A-11D-A14G-09	8.83E-02	8.83E-02
TCGA-E2-A1IN-01A-11D-A13L-09	1.44E-01	1.44E-01
TCGA-E2-A1IU-01A-11D-A14G-09	4.76E-02	4.76E-02
TCGA-E2-A1L7-01A-11D-A142-09	4.90E-02	4.90E-02
TCGA-E2-A1L8-01A-11D-A13L-09	4.69E-02	4.69E-02
TCGA-E2-A1LA-01A-11D-A142-09	4.96E-02	4.96E-02
TCGA-E2-A1LG-01A-21D-A14K-09	1.46E-01	1.46E-01
TCGA-E2-A1LH-01A-11D-A14G-09	1.54E-01	1.54E-01
TCGA-E2-A1LI-01A-12D-A159-09	1.11E-01	1.11E-01
TCGA-E2-A1LS-01A-12D-A159-09	2.56E-02	2.56E-02
TCGA-E2-A2P6-01A-11D-A19Y-09	1.28E-01	1.28E-01
TCGA-E2-A56Z-01A-12D-A29N-09	4.09E-02	4.09E-02
TCGA-E2-A572-01A-13D-A31U-09	5.02E-02	5.02E-02
TCGA-E2-A573-01A-11D-A29N-09	8.37E-02	8.37E-02
TCGA-E2-A574-01A-11D-A29N-09	1.39E-01	1.39E-01
TCGA-E9-A1N5-01A-11D-A14G-09	5.00E-02	5.00E-02
TCGA-E9-A1N9-01A-11D-A14G-09	7.99E-02	7.99E-02
TCGA-E9-A1NA-01A-11D-A142-09	1.89E-01	1.89E-01
TCGA-E9-A1NC-01A-12W-A16L-09	1.42E-01	1.42E-01
TCGA-E9-A1NE-01A-21D-A14K-09	4.61E-02	4.61E-02
TCGA-E9-A1NG-01A-21D-A14K-09	8.73E-02	8.73E-02
TCGA-E9-A1NH-01A-11D-A14G-09	3.68E-02	3.68E-02
TCGA-E9-A1NI-01A-11W-A16H-09	1.45E-01	1.45E-01
TCGA-E9-A1R4-01A-21D-A14G-09	3.02E-02	3.02E-02
TCGA-E9-A1R7-01A-11D-A14K-09	7.20E-02	7.20E-02
TCGA-E9-A1RB-01A-11D-A17G-09	4.61E-02	4.61E-02
TCGA-E9-A1RF-01A-11D-A159-09	1.85E-01	1.85E-01
TCGA-E9-A1RG-01A-11D-A14G-09	4.88E-02	4.88E-02
TCGA-E9-A1RH-01A-21D-A167-09	4.73E-02	4.73E-02
TCGA-E9-A1RI-01A-11D-A167-09	3.27E-02	3.27E-02
TCGA-E9-A226-01A-21D-A159-09	1.97E-02	1.97E-02
TCGA-E9-A229-01A-31D-A17G-09	5.03E-02	5.03E-02
TCGA-E9-A22D-01A-11D-A159-09	3.02E-02	3.02E-02
TCGA-E9-A22E-01A-11D-A159-09	8.53E-02	8.53E-02
TCGA-E9-A22G-01A-11D-A159-09	1.07E-01	1.07E-01
TCGA-E9-A243-01A-21D-A167-09	8.97E-02	8.97E-02
TCGA-E9-A244-01A-11D-A167-09	1.15E-01	1.15E-01
TCGA-E9-A245-01A-22D-A16D-09	8.77E-02	8.77E-02
TCGA-E9-A247-01A-11D-A167-09	9.06E-02	9.06E-02
TCGA-E9-A248-01A-11D-A167-09	2.56E-02	2.56E-02
TCGA-E9-A249-01A-11D-A167-09	7.83E-02	7.83E-02
TCGA-E9-A295-01A-11D-A16D-09	8.82E-02	8.82E-02
TCGA-E9-A2JS-01A-11D-A17W-09	5.00E-02	5.00E-02
TCGA-E9-A3HO-01A-11D-A20S-09	1.34E-01	1.34E-01
TCGA-E9-A3QA-01A-61D-A228-09	8.45E-02	8.45E-02
TCGA-E9-A3X8-01A-31D-A22X-09	1.13E-01	1.13E-01
TCGA-E9-A54Y-01A-11D-A25Q-09	4.02E-02	4.02E-02
TCGA-E9-A5FL-01A-11D-A27P-09	1.08E-01	1.08E-01
TCGA-E9-A6HE-01A-11D-A31U-09	3.02E-02	3.02E-02
TCGA-EW-A1IW-01A-11D-A13L-09	2.56E-02	2.56E-02
TCGA-EW-A1IZ-01A-11D-A188-09	2.16E-01	2.16E-01
TCGA-EW-A1J5-01A-11D-A13L-09	1.84E-01	1.84E-01
TCGA-EW-A1OV-01A-11D-A142-09	1.68E-01	1.68E-01
TCGA-EW-A1OY-01A-11D-A142-09	4.61E-02	4.61E-02
TCGA-EW-A1OZ-01A-11D-A142-09	4.94E-02	4.94E-02
TCGA-EW-A1P1-01A-31D-A14G-09	4.76E-02	4.76E-02
TCGA-EW-A1P4-01A-21D-A142-09	8.87E-02	8.87E-02
TCGA-EW-A1PB-01A-11D-A142-09	1.76E-01	1.76E-01
TCGA-EW-A1PE-01A-11D-A142-09	4.94E-02	4.94E-02
TCGA-EW-A1PG-01A-11D-A142-09	9.27E-02	9.27E-02
TCGA-EW-A1PH-01A-11D-A14K-09	4.73E-02	4.73E-02
TCGA-EW-A2FR-01A-11D-A21Q-09	4.73E-02	4.73E-02
TCGA-EW-A2FS-01A-11D-A17D-09	4.92E-02	4.92E-02
TCGA-EW-A2FV-01A-11D-A17D-09	4.65E-02	4.65E-02
TCGA-EW-A2FW-01A-11D-A17D-09	4.79E-02	4.79E-02
TCGA-EW-A423-01A-11D-A243-09	8.65E-02	8.66E-02
TCGA-EW-A6S9-01A-22D-A33E-09	3.86E-02	3.86E-02
TCGA-EW-A6SA-01A-21D-A32I-09	4.96E-02	4.96E-02
TCGA-EW-A6SB-01A-12D-A32I-09	8.78E-02	8.78E-02
TCGA-EW-A6SC-01A-12D-A32I-09	4.41E-02	4.41E-02
TCGA-EW-A6SD-01A-12D-A33E-09	8.77E-02	8.77E-02
TCGA-GI-A2C8-01A-11D-A16D-09	8.42E-02	8.42E-02
TCGA-GM-A2D9-01A-11D-A18P-09	3.10E-01	3.10E-01
TCGA-GM-A2DA-01A-11D-A18P-09	4.61E-02	4.61E-02
TCGA-GM-A2DB-01A-31D-A19Y-09	1.28E-01	1.28E-01
TCGA-GM-A2DD-01A-11D-A17W-09	4.73E-02	4.73E-02
TCGA-GM-A2DF-01A-11D-A17W-09	8.84E-02	8.84E-02
TCGA-GM-A2DH-01A-11D-A17W-09	1.50E-01	1.50E-01
TCGA-GM-A2DI-01A-31D-A18P-09	1.01E-01	1.01E-01
TCGA-GM-A2DK-01A-21D-A17W-09	3.27E-02	3.27E-02
TCGA-GM-A2DM-01A-11D-A17W-09	9.14E-02	9.14E-02
TCGA-GM-A2DN-01A-11D-A17W-09	5.00E-02	5.00E-02
TCGA-GM-A2DO-01A-11D-A19Y-09	3.02E-02	3.02E-02
TCGA-GM-A3NW-01A-21D-A228-09	1.13E-01	1.13E-01
TCGA-GM-A3XL-01A-11D-A22X-09	1.26E-01	1.26E-01
TCGA-GM-A4E0-01A-12D-A25Q-09	4.92E-02	4.92E-02
TCGA-GM-A5PV-01A-11D-A28B-09	4.35E-02	4.35E-02
TCGA-HN-A2NL-01A-11D-A18P-09	8.53E-02	8.53E-02
TCGA-LD-A74U-01A-13D-A33E-09	7.96E-02	7.96E-02
TCGA-LD-A7W5-01A-22D-A351-09	4.73E-02	4.73E-02
TCGA-LD-A7W6-01A-81D-A351-09	8.57E-02	8.57E-02
TCGA-LL-A50Y-01A-11D-A25Q-09	4.96E-02	4.96E-02
TCGA-LL-A5YL-01A-12D-A29N-09	1.23E-01	1.23E-01
TCGA-LL-A5YN-01A-11D-A28B-09	5.02E-02	5.02E-02
TCGA-LL-A5YO-01A-21D-A28B-09	4.90E-02	4.90E-02
TCGA-LL-A5YP-01A-21D-A28B-09	3.86E-02	3.86E-02
TCGA-LL-A6FP-01A-11D-A31U-09	4.94E-02	4.94E-02
TCGA-LL-A6FQ-01A-11D-A31U-09	1.49E-01	1.49E-01
TCGA-LL-A6FR-01A-12D-A31U-09	8.92E-02	8.92E-02
TCGA-LL-A73Y-01A-11D-A33E-09	1.20E-01	1.20E-01
TCGA-LL-A740-01A-21D-A32I-09	1.15E-01	1.15E-01
TCGA-LL-A7T0-01A-31D-A351-09	7.85E-02	7.85E-02
TCGA-LL-A8F5-01A-11D-A36J-09	1.18E-01	1.18E-01
TCGA-LL-A9Q3-01A-11D-A41F-09	8.56E-02	8.56E-02
TCGA-OL-A5D7-01A-11D-A27P-09	9.07E-02	9.07E-02
TCGA-OL-A5D8-01A-11D-A27P-09	4.02E-02	4.02E-02
TCGA-OL-A5DA-01A-11D-A27P-09	8.30E-02	8.30E-02
TCGA-OL-A5RW-01A-11D-A28B-09	1.65E-01	1.65E-01
TCGA-OL-A5RX-01A-11D-A28B-09	4.73E-02	4.73E-02
TCGA-OL-A5RY-01A-21D-A28B-09	4.92E-02	4.92E-02
TCGA-OL-A5RZ-01A-11D-A28B-09	9.60E-02	9.60E-02
TCGA-OL-A66I-01A-21D-A29N-09	3.49E-02	3.49E-02
TCGA-OL-A66J-01A-11D-A29N-09	1.23E-01	1.23E-01
TCGA-OL-A66L-01A-12D-A31U-09	8.02E-02	8.02E-02
TCGA-OL-A66N-01A-12D-A31U-09	1.78E-01	1.78E-01
TCGA-OL-A66P-01A-11D-A31U-09	4.90E-02	4.90E-02
TCGA-OL-A6VQ-01A-12D-A41F-09	8.92E-02	8.92E-02
TCGA-OL-A97C-01A-32D-A41F-09	4.90E-02	4.90E-02
TCGA-PE-A5DC-01A-12D-A27P-09	3.86E-02	3.86E-02
TCGA-PE-A5DD-01A-12D-A27P-09	8.60E-02	8.60E-02
TCGA-PE-A5DE-01A-11D-A27P-09	3.61E-01	3.62E-01
TCGA-PL-A8LV-01A-21D-A41F-09	8.08E-02	8.08E-02
TCGA-S3-AA0Z-01A-11D-A41F-09	4.99E-02	4.99E-02
TCGA-S3-AA10-01A-21D-A41F-09	8.45E-02	8.45E-02
TCGA-S3-AA15-01A-11D-A41F-09	4.73E-02	4.73E-02
TCGA-S3-AA17-01A-11D-A41F-09	8.34E-02	8.34E-02
TCGA-UL-AAZ6-01A-11D-A41F-09	1.82E-01	1.82E-01
TCGA-UU-A93S-01A-21D-A41F-09	9.41E-02	9.41E-02
TCGA-WT-AB41-01A-11D-A41F-09	7.22E-02	7.22E-02
TCGA-XX-A899-01A-11D-A36J-09	9.21E-02	9.21E-02
TCGA-XX-A89A-01A-11D-A36J-09	1.13E-01	1.14E-01
TCGA-Z7-A8R5-01A-42D-A41F-09	8.62E-02	8.62E-02
TCGA-Z7-A8R6-01A-11D-A41F-09	1.04E-01	1.04E-01
